,feature,importance,normalized_importance,cumulative_importance
7330,isp_118103.0,0.0,0.0,0.9999999999999979
7329,isp_118130.0,0.0,0.0,0.9999999999999979
7328,isp_118166.0,0.0,0.0,0.9999999999999979
7327,isp_118175.0,0.0,0.0,0.9999999999999979
7335,isp_117743.0,0.0,0.0,0.9999999999999979
7049,isp_51773.0,0.0,0.0,0.9999999999999979
7219,isp_44915.0,0.0,0.0,0.9999999999999979
7217,isp_43832.0,0.0,0.0,0.9999999999999979
7110,isp_39596.0,0.0,0.0,0.9999999999999979
7109,isp_40862.0,0.0,0.0,0.9999999999999979
7108,isp_40874.0,0.0,0.0,0.9999999999999979
7107,isp_40904.0,0.0,0.0,0.9999999999999979
7106,isp_41972.0,0.0,0.0,0.9999999999999979
7105,isp_42017.0,0.0,0.0,0.9999999999999979
7104,isp_42122.0,0.0,0.0,0.9999999999999979
7103,isp_42155.0,0.0,0.0,0.9999999999999979
7102,isp_42194.0,0.0,0.0,0.9999999999999979
7101,isp_42203.0,0.0,0.0,0.9999999999999979
7100,isp_42263.0,0.0,0.0,0.9999999999999979
7099,isp_42347.0,0.0,0.0,0.9999999999999979
7098,isp_41933.0,0.0,0.0,0.9999999999999979
7097,isp_42422.0,0.0,0.0,0.9999999999999979
7096,isp_42677.0,0.0,0.0,0.9999999999999979
7095,isp_42692.0,0.0,0.0,0.9999999999999979
7094,isp_42701.0,0.0,0.0,0.9999999999999979
7111,isp_39932.0,0.0,0.0,0.9999999999999979
7093,isp_42728.0,0.0,0.0,0.9999999999999979
7112,isp_39878.0,0.0,0.0,0.9999999999999979
7114,isp_39809.0,0.0,0.0,0.9999999999999979
7131,isp_40124.0,0.0,0.0,0.9999999999999979
7130,isp_40034.0,0.0,0.0,0.9999999999999979
7129,isp_39935.0,0.0,0.0,0.9999999999999979
7128,isp_39416.0,0.0,0.0,0.9999999999999979
7127,isp_39443.0,0.0,0.0,0.9999999999999979
7126,isp_39446.0,0.0,0.0,0.9999999999999979
7125,isp_39455.0,0.0,0.0,0.9999999999999979
7124,isp_39464.0,0.0,0.0,0.9999999999999979
7123,isp_39485.0,0.0,0.0,0.9999999999999979
7122,isp_39488.0,0.0,0.0,0.9999999999999979
7121,isp_39500.0,0.0,0.0,0.9999999999999979
7120,isp_40847.0,0.0,0.0,0.9999999999999979
7119,isp_39533.0,0.0,0.0,0.9999999999999979
7118,isp_39647.0,0.0,0.0,0.9999999999999979
7117,isp_39662.0,0.0,0.0,0.9999999999999979
7116,isp_39740.0,0.0,0.0,0.9999999999999979
7115,isp_39758.0,0.0,0.0,0.9999999999999979
7113,isp_39857.0,0.0,0.0,0.9999999999999979
7092,isp_42737.0,0.0,0.0,0.9999999999999979
7091,isp_42803.0,0.0,0.0,0.9999999999999979
7090,isp_42833.0,0.0,0.0,0.9999999999999979
7067,isp_41837.0,0.0,0.0,0.9999999999999979
7066,isp_41390.0,0.0,0.0,0.9999999999999979
7065,isp_39398.0,0.0,0.0,0.9999999999999979
7064,isp_46616.0,0.0,0.0,0.9999999999999979
7063,isp_46721.0,0.0,0.0,0.9999999999999979
7062,isp_51092.0,0.0,0.0,0.9999999999999979
7061,isp_51116.0,0.0,0.0,0.9999999999999979
7060,isp_51260.0,0.0,0.0,0.9999999999999979
7059,isp_51416.0,0.0,0.0,0.9999999999999979
7058,isp_51425.0,0.0,0.0,0.9999999999999979
7057,isp_51491.0,0.0,0.0,0.9999999999999979
7056,isp_51503.0,0.0,0.0,0.9999999999999979
7055,isp_51512.0,0.0,0.0,0.9999999999999979
7054,isp_51524.0,0.0,0.0,0.9999999999999979
7053,isp_51608.0,0.0,0.0,0.9999999999999979
7052,isp_51689.0,0.0,0.0,0.9999999999999979
7051,isp_51722.0,0.0,0.0,0.9999999999999979
7068,isp_41834.0,0.0,0.0,0.9999999999999979
7069,isp_41777.0,0.0,0.0,0.9999999999999979
7070,isp_41774.0,0.0,0.0,0.9999999999999979
7071,isp_41642.0,0.0,0.0,0.9999999999999979
7089,isp_42863.0,0.0,0.0,0.9999999999999979
7088,isp_42521.0,0.0,0.0,0.9999999999999979
7087,isp_46583.0,0.0,0.0,0.9999999999999979
7086,isp_41891.0,0.0,0.0,0.9999999999999979
7085,isp_41873.0,0.0,0.0,0.9999999999999979
7084,isp_40925.0,0.0,0.0,0.9999999999999979
7083,isp_40961.0,0.0,0.0,0.9999999999999979
7082,isp_40982.0,0.0,0.0,0.9999999999999979
7132,isp_40160.0,0.0,0.0,0.9999999999999979
7081,isp_41027.0,0.0,0.0,0.9999999999999979
7079,isp_41075.0,0.0,0.0,0.9999999999999979
7078,isp_41126.0,0.0,0.0,0.9999999999999979
7077,isp_41372.0,0.0,0.0,0.9999999999999979
7076,isp_41876.0,0.0,0.0,0.9999999999999979
7075,isp_41387.0,0.0,0.0,0.9999999999999979
7074,isp_41441.0,0.0,0.0,0.9999999999999979
7073,isp_41603.0,0.0,0.0,0.9999999999999979
7072,isp_41615.0,0.0,0.0,0.9999999999999979
7080,isp_41054.0,0.0,0.0,0.9999999999999979
7218,isp_43865.0,0.0,0.0,0.9999999999999979
7133,isp_40844.0,0.0,0.0,0.9999999999999979
7135,isp_40811.0,0.0,0.0,0.9999999999999979
7195,isp_42953.0,0.0,0.0,0.9999999999999979
7194,isp_45002.0,0.0,0.0,0.9999999999999979
7193,isp_45071.0,0.0,0.0,0.9999999999999979
7192,isp_45995.0,0.0,0.0,0.9999999999999979
7191,isp_45998.0,0.0,0.0,0.9999999999999979
7190,isp_46001.0,0.0,0.0,0.9999999999999979
7189,isp_46013.0,0.0,0.0,0.9999999999999979
7188,isp_46028.0,0.0,0.0,0.9999999999999979
7187,isp_46082.0,0.0,0.0,0.9999999999999979
7186,isp_46127.0,0.0,0.0,0.9999999999999979
7185,isp_46157.0,0.0,0.0,0.9999999999999979
7184,isp_46217.0,0.0,0.0,0.9999999999999979
7183,isp_46256.0,0.0,0.0,0.9999999999999979
7182,isp_46388.0,0.0,0.0,0.9999999999999979
7181,isp_46427.0,0.0,0.0,0.9999999999999979
7180,isp_46448.0,0.0,0.0,0.9999999999999979
7179,isp_46454.0,0.0,0.0,0.9999999999999979
7196,isp_43262.0,0.0,0.0,0.9999999999999979
7178,isp_46457.0,0.0,0.0,0.9999999999999979
7197,isp_43709.0,0.0,0.0,0.9999999999999979
7199,isp_43592.0,0.0,0.0,0.9999999999999979
7216,isp_43817.0,0.0,0.0,0.9999999999999979
7215,isp_43814.0,0.0,0.0,0.9999999999999979
7214,isp_42962.0,0.0,0.0,0.9999999999999979
7213,isp_42980.0,0.0,0.0,0.9999999999999979
7212,isp_42983.0,0.0,0.0,0.9999999999999979
7211,isp_42986.0,0.0,0.0,0.9999999999999979
7210,isp_42989.0,0.0,0.0,0.9999999999999979
7209,isp_43055.0,0.0,0.0,0.9999999999999979
7208,isp_43070.0,0.0,0.0,0.9999999999999979
7207,isp_43076.0,0.0,0.0,0.9999999999999979
7206,isp_44939.0,0.0,0.0,0.9999999999999979
7205,isp_43214.0,0.0,0.0,0.9999999999999979
7204,isp_43298.0,0.0,0.0,0.9999999999999979
7203,isp_43328.0,0.0,0.0,0.9999999999999979
7202,isp_43355.0,0.0,0.0,0.9999999999999979
7201,isp_43541.0,0.0,0.0,0.9999999999999979
7200,isp_43565.0,0.0,0.0,0.9999999999999979
7198,isp_43607.0,0.0,0.0,0.9999999999999979
7177,isp_46535.0,0.0,0.0,0.9999999999999979
7176,isp_46550.0,0.0,0.0,0.9999999999999979
7175,isp_45992.0,0.0,0.0,0.9999999999999979
7152,isp_42902.0,0.0,0.0,0.9999999999999979
7151,isp_42878.0,0.0,0.0,0.9999999999999979
7150,isp_42866.0,0.0,0.0,0.9999999999999979
7149,isp_40199.0,0.0,0.0,0.9999999999999979
7148,isp_40391.0,0.0,0.0,0.9999999999999979
7147,isp_40424.0,0.0,0.0,0.9999999999999979
7146,isp_40436.0,0.0,0.0,0.9999999999999979
7145,isp_40514.0,0.0,0.0,0.9999999999999979
7144,isp_40619.0,0.0,0.0,0.9999999999999979
7143,isp_40643.0,0.0,0.0,0.9999999999999979
7142,isp_40679.0,0.0,0.0,0.9999999999999979
7141,isp_40688.0,0.0,0.0,0.9999999999999979
7140,isp_40736.0,0.0,0.0,0.9999999999999979
7139,isp_40742.0,0.0,0.0,0.9999999999999979
7138,isp_40748.0,0.0,0.0,0.9999999999999979
7137,isp_40775.0,0.0,0.0,0.9999999999999979
7136,isp_40802.0,0.0,0.0,0.9999999999999979
7153,isp_45689.0,0.0,0.0,0.9999999999999979
7154,isp_45929.0,0.0,0.0,0.9999999999999979
7155,isp_45911.0,0.0,0.0,0.9999999999999979
7156,isp_45896.0,0.0,0.0,0.9999999999999979
7174,isp_45989.0,0.0,0.0,0.9999999999999979
7173,isp_45959.0,0.0,0.0,0.9999999999999979
7172,isp_45956.0,0.0,0.0,0.9999999999999979
7171,isp_45230.0,0.0,0.0,0.9999999999999979
7170,isp_45251.0,0.0,0.0,0.9999999999999979
7169,isp_45254.0,0.0,0.0,0.9999999999999979
7168,isp_45395.0,0.0,0.0,0.9999999999999979
7167,isp_45398.0,0.0,0.0,0.9999999999999979
7134,isp_40826.0,0.0,0.0,0.9999999999999979
7166,isp_45404.0,0.0,0.0,0.9999999999999979
7164,isp_45527.0,0.0,0.0,0.9999999999999979
7163,isp_45044.0,0.0,0.0,0.9999999999999979
7162,isp_45566.0,0.0,0.0,0.9999999999999979
7161,isp_45719.0,0.0,0.0,0.9999999999999979
7160,isp_45755.0,0.0,0.0,0.9999999999999979
7159,isp_45794.0,0.0,0.0,0.9999999999999979
7158,isp_45800.0,0.0,0.0,0.9999999999999979
7157,isp_45860.0,0.0,0.0,0.9999999999999979
7165,isp_45446.0,0.0,0.0,0.9999999999999979
6709,isp_36641.0,0.0,0.0,0.9999999999999979
6708,isp_36674.0,0.0,0.0,0.9999999999999979
6707,isp_36827.0,0.0,0.0,0.9999999999999979
6259,isp_74819.0,0.0,0.0,0.9999999999999979
6258,isp_74945.0,0.0,0.0,0.9999999999999979
6257,isp_74984.0,0.0,0.0,0.9999999999999979
6256,isp_74993.0,0.0,0.0,0.9999999999999979
6255,isp_76394.0,0.0,0.0,0.9999999999999979
6254,isp_75020.0,0.0,0.0,0.9999999999999979
6253,isp_75059.0,0.0,0.0,0.9999999999999979
6252,isp_75080.0,0.0,0.0,0.9999999999999979
6251,isp_75107.0,0.0,0.0,0.9999999999999979
6250,isp_75116.0,0.0,0.0,0.9999999999999979
6249,isp_75140.0,0.0,0.0,0.9999999999999979
6248,isp_75152.0,0.0,0.0,0.9999999999999979
6247,isp_75176.0,0.0,0.0,0.9999999999999979
6246,isp_75194.0,0.0,0.0,0.9999999999999979
6245,isp_75050.0,0.0,0.0,0.9999999999999979
6244,isp_76409.0,0.0,0.0,0.9999999999999979
6243,isp_76463.0,0.0,0.0,0.9999999999999979
6260,isp_74804.0,0.0,0.0,0.9999999999999979
6242,isp_76472.0,0.0,0.0,0.9999999999999979
6261,isp_74720.0,0.0,0.0,0.9999999999999979
6263,isp_74588.0,0.0,0.0,0.9999999999999979
6280,isp_75722.0,0.0,0.0,0.9999999999999979
6279,isp_75872.0,0.0,0.0,0.9999999999999979
6278,isp_75908.0,0.0,0.0,0.9999999999999979
6277,isp_75938.0,0.0,0.0,0.9999999999999979
6276,isp_75944.0,0.0,0.0,0.9999999999999979
6275,isp_75998.0,0.0,0.0,0.9999999999999979
6274,isp_76034.0,0.0,0.0,0.9999999999999979
6273,isp_76091.0,0.0,0.0,0.9999999999999979
6272,isp_76115.0,0.0,0.0,0.9999999999999979
6271,isp_76121.0,0.0,0.0,0.9999999999999979
6270,isp_76256.0,0.0,0.0,0.9999999999999979
6269,isp_76277.0,0.0,0.0,0.9999999999999979
6268,isp_76364.0,0.0,0.0,0.9999999999999979
6267,isp_75380.0,0.0,0.0,0.9999999999999979
6266,isp_75278.0,0.0,0.0,0.9999999999999979
6265,isp_75230.0,0.0,0.0,0.9999999999999979
6264,isp_75218.0,0.0,0.0,0.9999999999999979
6262,isp_74615.0,0.0,0.0,0.9999999999999979
6241,isp_77312.0,0.0,0.0,0.9999999999999979
6240,isp_77339.0,0.0,0.0,0.9999999999999979
6239,isp_77441.0,0.0,0.0,0.9999999999999979
6216,isp_76625.0,0.0,0.0,0.9999999999999979
6215,isp_76628.0,0.0,0.0,0.9999999999999979
6214,isp_76631.0,0.0,0.0,0.9999999999999979
6213,isp_76646.0,0.0,0.0,0.9999999999999979
6212,isp_76685.0,0.0,0.0,0.9999999999999979
6211,isp_77228.0,0.0,0.0,0.9999999999999979
6210,isp_76706.0,0.0,0.0,0.9999999999999979
6209,isp_76778.0,0.0,0.0,0.9999999999999979
6208,isp_76835.0,0.0,0.0,0.9999999999999979
6207,isp_76859.0,0.0,0.0,0.9999999999999979
6206,isp_76880.0,0.0,0.0,0.9999999999999979
6205,isp_76937.0,0.0,0.0,0.9999999999999979
6204,isp_77072.0,0.0,0.0,0.9999999999999979
6203,isp_77084.0,0.0,0.0,0.9999999999999979
6202,isp_77123.0,0.0,0.0,0.9999999999999979
6201,isp_76751.0,0.0,0.0,0.9999999999999979
6200,isp_53774.0,0.0,0.0,0.9999999999999979
6217,isp_76589.0,0.0,0.0,0.9999999999999979
6218,isp_76487.0,0.0,0.0,0.9999999999999979
6219,isp_76481.0,0.0,0.0,0.9999999999999979
6220,isp_77171.0,0.0,0.0,0.9999999999999979
6238,isp_77651.0,0.0,0.0,0.9999999999999979
6237,isp_77837.0,0.0,0.0,0.9999999999999979
6236,isp_77846.0,0.0,0.0,0.9999999999999979
6235,isp_77849.0,0.0,0.0,0.9999999999999979
6234,isp_77870.0,0.0,0.0,0.9999999999999979
6233,isp_77261.0,0.0,0.0,0.9999999999999979
6232,isp_77903.0,0.0,0.0,0.9999999999999979
6231,isp_78035.0,0.0,0.0,0.9999999999999979
6281,isp_75632.0,0.0,0.0,0.9999999999999979
6230,isp_78056.0,0.0,0.0,0.9999999999999979
6228,isp_78173.0,0.0,0.0,0.9999999999999979
6227,isp_78200.0,0.0,0.0,0.9999999999999979
6226,isp_78203.0,0.0,0.0,0.9999999999999979
6225,isp_78206.0,0.0,0.0,0.9999999999999979
6224,isp_78221.0,0.0,0.0,0.9999999999999979
6223,isp_77975.0,0.0,0.0,0.9999999999999979
6222,isp_74549.0,0.0,0.0,0.9999999999999979
6221,isp_77243.0,0.0,0.0,0.9999999999999979
6229,isp_78125.0,0.0,0.0,0.9999999999999979
6199,isp_68507.0,0.0,0.0,0.9999999999999979
6282,isp_75494.0,0.0,0.0,0.9999999999999979
6284,isp_75410.0,0.0,0.0,0.9999999999999979
6344,isp_78455.0,0.0,0.0,0.9999999999999979
6343,isp_78473.0,0.0,0.0,0.9999999999999979
6342,isp_78482.0,0.0,0.0,0.9999999999999979
6341,isp_79856.0,0.0,0.0,0.9999999999999979
6340,isp_78488.0,0.0,0.0,0.9999999999999979
6339,isp_78677.0,0.0,0.0,0.9999999999999979
6338,isp_78680.0,0.0,0.0,0.9999999999999979
6337,isp_78812.0,0.0,0.0,0.9999999999999979
6336,isp_78926.0,0.0,0.0,0.9999999999999979
6335,isp_78989.0,0.0,0.0,0.9999999999999979
6334,isp_79034.0,0.0,0.0,0.9999999999999979
6333,isp_79100.0,0.0,0.0,0.9999999999999979
6332,isp_79112.0,0.0,0.0,0.9999999999999979
6331,isp_78542.0,0.0,0.0,0.9999999999999979
6330,isp_78368.0,0.0,0.0,0.9999999999999979
6329,isp_79859.0,0.0,0.0,0.9999999999999979
6328,isp_79877.0,0.0,0.0,0.9999999999999979
6345,isp_78434.0,0.0,0.0,0.9999999999999979
6327,isp_81026.0,0.0,0.0,0.9999999999999979
6346,isp_78431.0,0.0,0.0,0.9999999999999979
6348,isp_78404.0,0.0,0.0,0.9999999999999979
6365,isp_79376.0,0.0,0.0,0.9999999999999979
6364,isp_79436.0,0.0,0.0,0.9999999999999979
6363,isp_79466.0,0.0,0.0,0.9999999999999979
6362,isp_79475.0,0.0,0.0,0.9999999999999979
6361,isp_79526.0,0.0,0.0,0.9999999999999979
6360,isp_79562.0,0.0,0.0,0.9999999999999979
6359,isp_79580.0,0.0,0.0,0.9999999999999979
6358,isp_79622.0,0.0,0.0,0.9999999999999979
6357,isp_79643.0,0.0,0.0,0.9999999999999979
6356,isp_79655.0,0.0,0.0,0.9999999999999979
6355,isp_79751.0,0.0,0.0,0.9999999999999979
6354,isp_79796.0,0.0,0.0,0.9999999999999979
6353,isp_79211.0,0.0,0.0,0.9999999999999979
6352,isp_79184.0,0.0,0.0,0.9999999999999979
6351,isp_79154.0,0.0,0.0,0.9999999999999979
6350,isp_79124.0,0.0,0.0,0.9999999999999979
6349,isp_78377.0,0.0,0.0,0.9999999999999979
6347,isp_78410.0,0.0,0.0,0.9999999999999979
6326,isp_81041.0,0.0,0.0,0.9999999999999979
6325,isp_81047.0,0.0,0.0,0.9999999999999979
6324,isp_81059.0,0.0,0.0,0.9999999999999979
6301,isp_80168.0,0.0,0.0,0.9999999999999979
6300,isp_80264.0,0.0,0.0,0.9999999999999979
6299,isp_80324.0,0.0,0.0,0.9999999999999979
6298,isp_79871.0,0.0,0.0,0.9999999999999979
6297,isp_80333.0,0.0,0.0,0.9999999999999979
6296,isp_80393.0,0.0,0.0,0.9999999999999979
6295,isp_80618.0,0.0,0.0,0.9999999999999979
6294,isp_80627.0,0.0,0.0,0.9999999999999979
6293,isp_80795.0,0.0,0.0,0.9999999999999979
6292,isp_80801.0,0.0,0.0,0.9999999999999979
6291,isp_80825.0,0.0,0.0,0.9999999999999979
6290,isp_80849.0,0.0,0.0,0.9999999999999979
6289,isp_80861.0,0.0,0.0,0.9999999999999979
6288,isp_80384.0,0.0,0.0,0.9999999999999979
6287,isp_78335.0,0.0,0.0,0.9999999999999979
6286,isp_78302.0,0.0,0.0,0.9999999999999979
6285,isp_78263.0,0.0,0.0,0.9999999999999979
6302,isp_80153.0,0.0,0.0,0.9999999999999979
6303,isp_80150.0,0.0,0.0,0.9999999999999979
6304,isp_80126.0,0.0,0.0,0.9999999999999979
6305,isp_80006.0,0.0,0.0,0.9999999999999979
6323,isp_81065.0,0.0,0.0,0.9999999999999979
6322,isp_81098.0,0.0,0.0,0.9999999999999979
6321,isp_81155.0,0.0,0.0,0.9999999999999979
6320,isp_81161.0,0.0,0.0,0.9999999999999979
6319,isp_81212.0,0.0,0.0,0.9999999999999979
6318,isp_81221.0,0.0,0.0,0.9999999999999979
6317,isp_81236.0,0.0,0.0,0.9999999999999979
6316,isp_81320.0,0.0,0.0,0.9999999999999979
6283,isp_75461.0,0.0,0.0,0.9999999999999979
6315,isp_81332.0,0.0,0.0,0.9999999999999979
6313,isp_81410.0,0.0,0.0,0.9999999999999979
6312,isp_81464.0,0.0,0.0,0.9999999999999979
6311,isp_81590.0,0.0,0.0,0.9999999999999979
6310,isp_80996.0,0.0,0.0,0.9999999999999979
6309,isp_80972.0,0.0,0.0,0.9999999999999979
6308,isp_80930.0,0.0,0.0,0.9999999999999979
6307,isp_80921.0,0.0,0.0,0.9999999999999979
6306,isp_79985.0,0.0,0.0,0.9999999999999979
6314,isp_81356.0,0.0,0.0,0.9999999999999979
6366,isp_79328.0,0.0,0.0,0.9999999999999979
6198,isp_68462.0,0.0,0.0,0.9999999999999979
6196,isp_59426.0,0.0,0.0,0.9999999999999979
6089,isp_53936.0,0.0,0.0,0.9999999999999979
6088,isp_54062.0,0.0,0.0,0.9999999999999979
6087,isp_54065.0,0.0,0.0,0.9999999999999979
6086,isp_54077.0,0.0,0.0,0.9999999999999979
6085,isp_54080.0,0.0,0.0,0.9999999999999979
6084,isp_54146.0,0.0,0.0,0.9999999999999979
6083,isp_54167.0,0.0,0.0,0.9999999999999979
6082,isp_55595.0,0.0,0.0,0.9999999999999979
6081,isp_54176.0,0.0,0.0,0.9999999999999979
6080,isp_54461.0,0.0,0.0,0.9999999999999979
6079,isp_54473.0,0.0,0.0,0.9999999999999979
6078,isp_54476.0,0.0,0.0,0.9999999999999979
6077,isp_54485.0,0.0,0.0,0.9999999999999979
6076,isp_54515.0,0.0,0.0,0.9999999999999979
6075,isp_54545.0,0.0,0.0,0.9999999999999979
6074,isp_54572.0,0.0,0.0,0.9999999999999979
6073,isp_54611.0,0.0,0.0,0.9999999999999979
6090,isp_53831.0,0.0,0.0,0.9999999999999979
6072,isp_54209.0,0.0,0.0,0.9999999999999979
6091,isp_54791.0,0.0,0.0,0.9999999999999979
6093,isp_55124.0,0.0,0.0,0.9999999999999979
6110,isp_55220.0,0.0,0.0,0.9999999999999979
6109,isp_55292.0,0.0,0.0,0.9999999999999979
6108,isp_55295.0,0.0,0.0,0.9999999999999979
6107,isp_55298.0,0.0,0.0,0.9999999999999979
6106,isp_55319.0,0.0,0.0,0.9999999999999979
6105,isp_55343.0,0.0,0.0,0.9999999999999979
6104,isp_55361.0,0.0,0.0,0.9999999999999979
6103,isp_55382.0,0.0,0.0,0.9999999999999979
6102,isp_55385.0,0.0,0.0,0.9999999999999979
6101,isp_55424.0,0.0,0.0,0.9999999999999979
6100,isp_55442.0,0.0,0.0,0.9999999999999979
6099,isp_55451.0,0.0,0.0,0.9999999999999979
6098,isp_55460.0,0.0,0.0,0.9999999999999979
6097,isp_55466.0,0.0,0.0,0.9999999999999979
6096,isp_55499.0,0.0,0.0,0.9999999999999979
6095,isp_55571.0,0.0,0.0,0.9999999999999979
6094,isp_55160.0,0.0,0.0,0.9999999999999979
6092,isp_54971.0,0.0,0.0,0.9999999999999979
6071,isp_55625.0,0.0,0.0,0.9999999999999979
6070,isp_55658.0,0.0,0.0,0.9999999999999979
6069,isp_55706.0,0.0,0.0,0.9999999999999979
6046,isp_55733.0,0.0,0.0,0.9999999999999979
6045,isp_55769.0,0.0,0.0,0.9999999999999979
6044,isp_55802.0,0.0,0.0,0.9999999999999979
6043,isp_55829.0,0.0,0.0,0.9999999999999979
6042,isp_55895.0,0.0,0.0,0.9999999999999979
6041,isp_55940.0,0.0,0.0,0.9999999999999979
6040,isp_55943.0,0.0,0.0,0.9999999999999979
6039,isp_55982.0,0.0,0.0,0.9999999999999979
6038,isp_56606.0,0.0,0.0,0.9999999999999979
6037,isp_56111.0,0.0,0.0,0.9999999999999979
6036,isp_56177.0,0.0,0.0,0.9999999999999979
6035,isp_56195.0,0.0,0.0,0.9999999999999979
6034,isp_56198.0,0.0,0.0,0.9999999999999979
6033,isp_56210.0,0.0,0.0,0.9999999999999979
6032,isp_56219.0,0.0,0.0,0.9999999999999979
6031,isp_56354.0,0.0,0.0,0.9999999999999979
6030,isp_56438.0,0.0,0.0,0.9999999999999979
6047,isp_56567.0,0.0,0.0,0.9999999999999979
6048,isp_56609.0,0.0,0.0,0.9999999999999979
6049,isp_61868.0,0.0,0.0,0.9999999999999979
6050,isp_57569.0,0.0,0.0,0.9999999999999979
6068,isp_56672.0,0.0,0.0,0.9999999999999979
6067,isp_56720.0,0.0,0.0,0.9999999999999979
6066,isp_56810.0,0.0,0.0,0.9999999999999979
6065,isp_57224.0,0.0,0.0,0.9999999999999979
6064,isp_57230.0,0.0,0.0,0.9999999999999979
6063,isp_57251.0,0.0,0.0,0.9999999999999979
6062,isp_57419.0,0.0,0.0,0.9999999999999979
6061,isp_57500.0,0.0,0.0,0.9999999999999979
6111,isp_55184.0,0.0,0.0,0.9999999999999979
6060,isp_56627.0,0.0,0.0,0.9999999999999979
6058,isp_57758.0,0.0,0.0,0.9999999999999979
6057,isp_57791.0,0.0,0.0,0.9999999999999979
6056,isp_57809.0,0.0,0.0,0.9999999999999979
6055,isp_57839.0,0.0,0.0,0.9999999999999979
6054,isp_57899.0,0.0,0.0,0.9999999999999979
6053,isp_57932.0,0.0,0.0,0.9999999999999979
6052,isp_57953.0,0.0,0.0,0.9999999999999979
6051,isp_57986.0,0.0,0.0,0.9999999999999979
6059,isp_57548.0,0.0,0.0,0.9999999999999979
6197,isp_59315.0,0.0,0.0,0.9999999999999979
6112,isp_58082.0,0.0,0.0,0.9999999999999979
6114,isp_58139.0,0.0,0.0,0.9999999999999979
6174,isp_58328.0,0.0,0.0,0.9999999999999979
6173,isp_58331.0,0.0,0.0,0.9999999999999979
6172,isp_58337.0,0.0,0.0,0.9999999999999979
6171,isp_58349.0,0.0,0.0,0.9999999999999979
6170,isp_58487.0,0.0,0.0,0.9999999999999979
6169,isp_58499.0,0.0,0.0,0.9999999999999979
6168,isp_59843.0,0.0,0.0,0.9999999999999979
6167,isp_58580.0,0.0,0.0,0.9999999999999979
6166,isp_58592.0,0.0,0.0,0.9999999999999979
6165,isp_58613.0,0.0,0.0,0.9999999999999979
6164,isp_58622.0,0.0,0.0,0.9999999999999979
6163,isp_58706.0,0.0,0.0,0.9999999999999979
6162,isp_58814.0,0.0,0.0,0.9999999999999979
6161,isp_59003.0,0.0,0.0,0.9999999999999979
6160,isp_59021.0,0.0,0.0,0.9999999999999979
6159,isp_59033.0,0.0,0.0,0.9999999999999979
6158,isp_58586.0,0.0,0.0,0.9999999999999979
6175,isp_58181.0,0.0,0.0,0.9999999999999979
6157,isp_58151.0,0.0,0.0,0.9999999999999979
6176,isp_58154.0,0.0,0.0,0.9999999999999979
6178,isp_59090.0,0.0,0.0,0.9999999999999979
6195,isp_59429.0,0.0,0.0,0.9999999999999979
6194,isp_59432.0,0.0,0.0,0.9999999999999979
6193,isp_59555.0,0.0,0.0,0.9999999999999979
6192,isp_59564.0,0.0,0.0,0.9999999999999979
6191,isp_59567.0,0.0,0.0,0.9999999999999979
6190,isp_59609.0,0.0,0.0,0.9999999999999979
6189,isp_59624.0,0.0,0.0,0.9999999999999979
6188,isp_59627.0,0.0,0.0,0.9999999999999979
6187,isp_59633.0,0.0,0.0,0.9999999999999979
6186,isp_59654.0,0.0,0.0,0.9999999999999979
6185,isp_59657.0,0.0,0.0,0.9999999999999979
6184,isp_59663.0,0.0,0.0,0.9999999999999979
6183,isp_59681.0,0.0,0.0,0.9999999999999979
6182,isp_59687.0,0.0,0.0,0.9999999999999979
6181,isp_59747.0,0.0,0.0,0.9999999999999979
6180,isp_59294.0,0.0,0.0,0.9999999999999979
6179,isp_59255.0,0.0,0.0,0.9999999999999979
6177,isp_59048.0,0.0,0.0,0.9999999999999979
6156,isp_59855.0,0.0,0.0,0.9999999999999979
6155,isp_60023.0,0.0,0.0,0.9999999999999979
6154,isp_60932.0,0.0,0.0,0.9999999999999979
6131,isp_60191.0,0.0,0.0,0.9999999999999979
6130,isp_60206.0,0.0,0.0,0.9999999999999979
6129,isp_60212.0,0.0,0.0,0.9999999999999979
6128,isp_60224.0,0.0,0.0,0.9999999999999979
6127,isp_60236.0,0.0,0.0,0.9999999999999979
6126,isp_60239.0,0.0,0.0,0.9999999999999979
6125,isp_59990.0,0.0,0.0,0.9999999999999979
6124,isp_60260.0,0.0,0.0,0.9999999999999979
6123,isp_60284.0,0.0,0.0,0.9999999999999979
6122,isp_60296.0,0.0,0.0,0.9999999999999979
6121,isp_60302.0,0.0,0.0,0.9999999999999979
6120,isp_60329.0,0.0,0.0,0.9999999999999979
6119,isp_60389.0,0.0,0.0,0.9999999999999979
6118,isp_60497.0,0.0,0.0,0.9999999999999979
6117,isp_60575.0,0.0,0.0,0.9999999999999979
6116,isp_60659.0,0.0,0.0,0.9999999999999979
6115,isp_60272.0,0.0,0.0,0.9999999999999979
6132,isp_60155.0,0.0,0.0,0.9999999999999979
6133,isp_60086.0,0.0,0.0,0.9999999999999979
6134,isp_60671.0,0.0,0.0,0.9999999999999979
6135,isp_60734.0,0.0,0.0,0.9999999999999979
6153,isp_61070.0,0.0,0.0,0.9999999999999979
6152,isp_61274.0,0.0,0.0,0.9999999999999979
6151,isp_61283.0,0.0,0.0,0.9999999999999979
